Index,Open,High,Low,Close,Volume
2070-02-06,98.5,99.218803,98.3125,98.4375,18212
2070-02-07,97.875,98.406197,97.781197,98.281197,9287
2070-02-08,97.375,97.5,96.968803,97.093803,9226
2070-02-09,97.218803,97.375,96.75,97.0625,8193
2070-02-10,97.781197,98.0,97.5625,97.625,2904
2070-02-11,96.8125,97.406197,96.718803,97.375,2904
2070-02-12,96.968803,97.25,96.875,97.0,25293
2070-02-13,96.656197,96.906197,96.5625,96.781197,25293
2070-02-14,97.468803,97.531197,97.343803,97.4375,3977
2070-02-15,97.1875,97.593803,97.1875,97.5,26772
2070-02-16,97.593803,97.718803,97.4375,97.5,15103
2070-02-17,98.156197,98.25,97.468803,97.5,30749
2070-02-18,97.5625,97.968803,97.531197,97.656197,58883
2070-02-19,97.406197,97.4375,97.156197,97.218803,72224
2070-02-20,96.406197,96.625,96.156197,96.281197,80618
2070-02-21,96.4375,96.6875,96.25,96.343803,68760
2070-02-22,95.781197,96.1875,95.531197,96.125,91764
2070-02-23,96.75,96.906197,95.8125,96.093803,132974
2070-02-24,95.906197,96.0,95.718803,95.843803,45459
2070-02-25,95.906197,96.468803,95.8125,96.406197,108969
2070-02-26,95.6875,95.75,95.4375,95.625,83386
2070-02-27,95.906197,96.1875,95.5,95.656197,113823
2070-02-28,96.25,96.468803,96.156197,96.343803,125
2070-03-01,96.125,96.4375,95.75,96.375,78734
2070-03-02,96.3125,96.4375,96.093803,96.125,73087
2070-03-03,96.25,96.343803,96.0,96.125,64816
2070-03-04,96.5625,96.593803,96.156197,96.375,97594
2070-03-05,96.375,96.406197,96.0,96.125,47922
2070-03-06,95.656197,96.375,95.625,95.843803,104931
2070-03-07,95.5625,95.8125,95.25,95.6875,96891
2070-03-08,95.156197,95.4375,95.125,95.3125,69250
2070-03-09,95.093803,95.6875,94.718803,95.593803,104099
2070-03-10,95.468803,95.843803,95.3125,95.718803,71924
2070-03-11,95.843803,95.9375,95.656197,95.875,58280
2070-03-12,96.593803,96.718803,96.375,96.468803,83254
2070-03-13,96.875,96.968803,96.75,96.875,59423
2070-03-14,96.656197,97.406197,96.593803,97.031197,145730
2070-03-15,96.781197,96.906197,96.625,96.8125,48253
2070-03-16,96.781197,96.875,96.6875,96.75,57825
2070-03-17,97.3125,97.468803,97.125,97.281197,56657
2070-03-18,96.8125,97.25,96.8125,97.218803,67240
2070-03-19,97.031197,97.281197,96.8125,97.125,87466
2070-03-20,97.343803,97.343803,96.968803,97.0625,72431
2070-03-21,98.031197,98.156197,97.843803,97.906197,84122
2070-03-22,98.4375,98.4375,98.125,98.156197,84539
2070-03-23,98.0,98.093803,97.875,98.031197,83620
2070-03-24,97.906197,97.906197,97.656197,97.781197,56158
2070-03-25,97.375,97.4375,96.1875,97.25,57080
2070-03-26,98.343803,98.4375,97.25,97.375,199298
2070-03-27,97.531197,97.625,97.093803,97.218803,138626
2070-03-28,97.093803,97.25,96.968803,97.156197,43780
2070-03-29,96.218803,96.218803,95.8125,96.125,59600
2070-03-30,96.093803,96.343803,95.9375,95.968803,31025
2070-03-31,95.875,96.125,95.75,96.0,20313
2070-04-01,96.031197,96.25,95.75,95.843803,16477
2070-04-02,95.125,95.593803,94.593803,95.4375,10389
2070-04-03,95.625,95.656197,95.406197,95.5,13448
2070-04-04,95.468803,95.531197,95.125,95.375,8810
2070-04-05,95.9375,96.0,95.6875,95.8125,18270
2070-04-06,96.5,96.5,95.781197,95.8125,8206
2070-04-07,95.625,96.031197,95.593803,95.75,7059
2070-04-08,95.6875,95.718803,95.3125,95.5625,20170
2070-04-09,94.781197,94.843803,94.531197,94.718803,10611
2070-04-10,94.906197,95.093803,94.656197,94.781197,10611
2070-04-11,94.656197,94.781197,94.281197,94.656197,60085
2070-04-12,94.625,94.781197,94.531197,94.656197,60085
2070-04-13,94.4375,94.656197,94.406197,94.625,45405
2070-04-14,94.9375,95.281197,94.593803,94.656197,95196
2070-04-15,94.781197,94.781197,94.375,94.5625,82791
2070-04-16,95.375,95.5625,94.781197,94.8125,93149
2070-04-17,94.6875,94.8125,94.5625,94.656197,66361
2070-04-18,94.156197,94.406197,93.906197,94.281197,87167
2070-04-19,93.468803,93.625,93.3125,93.5,81643
2070-04-20,93.625,93.781197,93.5,93.6875,62656
2070-04-21,94.406197,94.4375,93.9375,94.0625,99966
2070-04-22,93.625,93.9375,93.625,93.843803,46859
2070-04-23,94.093803,94.156197,93.781197,93.906197,63951
2070-04-24,93.468803,93.718803,93.4375,93.5,66302
2070-04-25,93.843803,93.968803,93.718803,93.843803,56641
2070-04-26,93.968803,94.0625,93.4375,93.593803,98988
2070-04-27,93.593803,93.656197,93.5,93.593803,34424
2070-04-28,93.156197,93.906197,93.0625,93.625,99268
2070-04-29,93.218803,93.25,92.75,93.093803,72381
2070-04-30,92.875,93.25,92.8125,93.0625,99977
2070-05-01,93.8125,94.0625,93.781197,93.9375,43722
2070-05-02,93.906197,94.0,93.656197,93.6875,35563
2070-05-03,93.8125,94.0,93.6875,93.968803,57956
2070-05-04,94.4375,94.5,94.031197,94.125,65428
2070-05-05,94.0625,94.156197,93.781197,93.8125,80896
2070-05-06,94.093803,94.125,93.875,94.0,49052
2070-05-07,93.6875,93.906197,93.593803,93.875,42165
2070-05-08,92.718803,93.5625,92.5625,93.5,122107
2070-05-09,93.093803,93.656197,92.6875,93.406197,192214
2070-05-10,93.5,93.656197,93.343803,93.5625,100993
2070-05-11,94.531197,95.0,94.3125,94.5625,114703
2070-05-12,95.031197,95.0625,94.8125,94.9375,27362
2070-05-13,95.3125,95.406197,95.093803,95.281197,68541
2070-05-14,95.781197,95.781197,95.3125,95.375,73261
2070-05-15,95.156197,95.4375,94.906197,95.375,75022
2070-05-16,94.875,95.375,94.75,95.25,87520
2070-05-17,94.593803,94.843803,94.4375,94.75,50723
2070-05-18,95.218803,95.406197,94.843803,94.9375,106138
2070-05-19,95.093803,95.531197,95.031197,95.3125,84917
2070-05-20,95.281197,95.468803,94.781197,95.375,94321
2070-05-21,95.1875,95.281197,94.906197,95.0,57929
2070-05-22,95.281197,95.406197,95.156197,95.281197,18792
2070-05-23,95.218803,95.593803,95.0,95.343803,77015
2070-05-24,95.3125,95.4375,94.906197,95.031197,96154
2070-05-25,95.093803,95.125,94.875,94.968803,74293
2070-05-26,95.093803,95.3125,95.093803,95.218803,34471
2070-05-27,95.093803,95.1875,94.718803,94.843803,84811
2070-05-28,94.6875,94.843803,94.531197,94.625,108009
